CustomerID,Age,Gender,AnnualIncome,Education,Occupation,City,TenureMonths,MembershipTier,PreferredChannel,TotalPurchases,TotalSpend,AvgOrderValue,PurchaseFrequencyPerMonth,WebsiteVisitsPerMonth,AppUsageHoursPerMonth,DiscountUsesPerYear,Returns,LastPurchaseDays,SatisfactionScore,SupportTickets,EmailOpenRatePct,CartAbandonmentRatePct,Churned
C056953,18,Male,32762,Bachelor,Sales,Kochi,110,None,Mobile App,245,17260.23,70.45,2.05,7,22.4,7,1,15,9.4,3,51.8,39.8,1
C056954,39,Female,100641,Bachelor,Healthcare,Mumbai,28,None,Mobile App,223,95172.03,426.78,7.49,22,24.5,9,2,33,7.5,1,39.0,20.5,0
C056955,27,Male,37387,Bachelor,Engineer,Bengaluru,100,None,Mobile App,112,55218.73,493.02,1.14,15,17.0,8,3,6,6.4,3,39.3,50.0,1
C056956,62,Female,45858,Bachelor,Engineer,Pune,80,None,Marketplace,437,40192.93,91.97,5.66,16,1.3,6,1,19,7.4,3,62.6,31.1,0
C056957,41,Male,103973,Master,Sales,Chennai,13,Silver,Store,82,208684.45,2544.93,7.33,14,11.9,8,3,86,8.5,2,61.8,29.9,1
C056958,32,Female,45284,Master,Other,Coimbatore,80,Gold,Store,218,43050.7,197.48,3.14,13,12.0,7,2,104,8.7,0,20.8,37.9,0
C056959,50,Female,37480,PhD,Teacher,Chennai,20,Silver,Marketplace,56,99441.38,1775.74,2.8,22,13.2,4,2,43,3.1,3,56.3,42.8,1
C056960,67,Male,35376,Bachelor,Sales,Bengaluru,60,Gold,Marketplace,361,24044.34,66.6,4.33,18,26.7,5,1,39,8.2,1,85.0,27.9,0
C056961,40,Male,57372,High School,Business,Delhi,110,None,Website,555,100502.54,181.09,5.8,18,10.2,7,1,19,6.4,0,54.2,38.9,1
C056962,31,Male,52797,Bachelor,Business,Hyderabad,88,Silver,Website,396,46062.21,116.32,3.58,12,1.8,7,2,44,6.4,1,42.9,12.7,1
C056963,35,Male,169965,Diploma,Finance,Bengaluru,4,Gold,Mobile App,26,231631.92,8908.92,6.65,19,13.7,6,1,148,8.1,4,79.1,13.0,1
C056964,42,Female,71617,Master,Healthcare,Bengaluru,24,Platinum,Website,196,147792.76,754.04,6.9,11,23.6,8,0,10,4.5,4,42.9,52.5,1
C056965,39,Female,24692,Bachelor,Other,Pune,19,None,Marketplace,68,24128.23,354.83,3.6,18,6.5,10,1,56,7.3,0,70.1,29.4,0
C056966,61,Male,60056,Bachelor,IT,Coimbatore,57,Silver,Mobile App,54,139365.83,2580.85,1.09,19,17.8,5,1,25,8.7,2,57.5,39.7,0
C056967,61,Female,38917,Master,Business,Bengaluru,56,None,Website,275,44279.52,161.02,7.25,17,9.7,4,2,70,5.8,0,86.3,31.3,1
C056968,54,Female,83289,Master,Finance,Bengaluru,80,Gold,Mobile App,86,119923.85,1394.46,1.13,14,20.7,10,1,49,5.7,2,78.2,40.7,1
C056969,24,Male,44050,Bachelor,Student,Madurai,74,None,Marketplace,352,26095.83,74.14,5.28,23,15.8,3,3,88,7.6,1,65.5,44.2,0
C056970,43,Male,86299,Diploma,Other,Hyderabad,72,Platinum,Mobile App,240,159931.4,666.38,4.4,14,3.1,5,1,27,8.8,2,70.7,20.1,0
C056971,41,Female,72334,Diploma,IT,Hyderabad,111,None,Website,279,60728.84,217.67,2.17,6,13.4,8,1,89,6.7,2,52.5,56.2,0
C056972,30,Female,36067,Bachelor,IT,Pune,57,None,Mobile App,299,48130.82,160.97,5.21,21,7.1,6,2,74,7.6,2,59.6,3.0,1
C056973,58,Male,34036,High School,Finance,Bengaluru,43,Silver,Mobile App,153,20803.64,135.97,3.59,16,4.3,8,0,13,6.1,2,49.7,44.0,0
C056974,23,Male,34646,Diploma,Other,Mumbai,40,Silver,Website,309,27904.58,90.31,8.44,18,17.7,13,1,24,8.6,3,80.7,56.3,1
C056975,38,Male,79381,High School,Other,Coimbatore,86,Gold,Marketplace,322,147340.73,457.58,5.31,16,9.5,5,0,17,6.3,2,26.8,12.7,0
C056976,24,Male,28419,Diploma,Business,Chennai,73,Gold,Website,280,12591.79,44.97,4.06,16,17.8,6,2,85,7.7,2,37.9,44.1,0
C056977,35,Female,49138,Master,Finance,Bengaluru,95,None,Store,500,31328.22,62.66,6.22,15,15.4,8,0,36,8.1,2,63.0,41.0,0
C056978,32,Female,53049,Diploma,Healthcare,Hyderabad,86,Gold,Store,227,106782.05,470.41,3.61,8,15.3,3,1,17,5.2,3,40.5,11.5,0
C056979,25,Male,37479,Bachelor,Teacher,Delhi,77,Platinum,Marketplace,302,59738.54,197.81,4.84,16,9.2,4,0,73,7.9,3,90.2,16.2,1
C056980,69,Female,26805,Master,Finance,Kochi,94,None,Mobile App,493,60949.6,123.63,3.93,19,10.5,7,2,12,5.9,0,37.7,52.8,1
C056981,33,Female,39752,Bachelor,Engineer,Hyderabad,102,Platinum,Mobile App,316,41508.11,131.35,2.95,21,9.3,9,2,89,8.5,4,45.1,27.7,0
C056982,66,Female,210489,Master,Other,Chennai,29,Silver,Store,250,167171.47,668.69,7.27,12,14.6,7,2,87,7.0,2,76.8,40.1,1
C056983,20,Female,62449,Bachelor,Sales,Kochi,45,Gold,Store,195,51170.32,262.41,4.61,8,14.8,9,2,49,5.8,0,79.0,42.5,1
C056984,62,Female,93695,Diploma,Other,Bengaluru,31,Gold,Mobile App,187,37161.13,198.72,4.61,15,23.3,9,0,56,7.2,1,92.9,51.5,0
C056985,26,Female,192829,Diploma,Sales,Hyderabad,97,None,Mobile App,478,176721.71,369.71,5.27,13,14.2,9,2,32,10.0,1,68.8,19.5,0
C056986,69,Male,27318,Bachelor,Engineer,Coimbatore,29,Gold,Website,67,31883.51,475.87,2.75,26,8.5,9,0,22,7.5,1,68.1,36.2,1
C056987,64,Female,81293,High School,Business,Kochi,14,Silver,Mobile App,78,88565.64,1135.46,5.9,13,12.9,9,3,27,9.0,3,49.3,38.6,1
C056988,43,Male,70749,Bachelor,Healthcare,Bengaluru,90,Silver,Mobile App,249,36320.38,145.86,3.16,12,13.7,8,1,33,4.8,1,87.5,57.1,1
C056989,43,Male,71958,High School,Business,Chennai,7,Silver,Store,16,43964.98,2747.81,2.38,14,2.7,7,0,56,8.1,1,54.2,61.5,0
C056990,47,Male,45388,Diploma,IT,Madurai,1,None,Store,7,22963.86,3280.55,7.3,15,4.7,4,5,25,6.8,2,80.5,28.7,0
C056991,44,Female,100922,High School,Teacher,Mumbai,1,Gold,Website,6,210490.52,35081.75,6.81,13,20.3,1,1,89,8.0,3,25.7,39.6,1
C056992,33,Female,35033,Bachelor,Other,Bengaluru,93,Gold,Store,305,24900.34,81.64,3.23,14,13.3,7,2,19,9.5,2,56.6,40.5,0
C056993,65,Male,35139,Master,Sales,Bengaluru,31,Platinum,Website,68,25097.91,369.09,1.92,19,8.4,4,1,58,7.7,1,31.3,41.5,1
C056994,68,Male,138084,Bachelor,IT,Bengaluru,90,Gold,Mobile App,95,145941.75,1536.23,1.1,13,12.2,5,1,16,7.0,2,60.1,41.2,0
C056995,21,Male,25844,Bachelor,Other,Delhi,35,Silver,Store,100,30826.45,308.26,3.14,9,7.6,9,0,126,7.5,5,80.1,27.0,1
C056996,68,Male,57280,Bachelor,Finance,Bengaluru,92,None,Website,203,39257.68,193.39,2.14,24,19.7,5,0,77,7.5,0,77.4,36.9,1
C056997,36,Male,93946,Diploma,Healthcare,Coimbatore,44,Gold,Store,90,103782.9,1153.14,1.95,17,16.9,5,2,100,6.6,3,51.2,23.1,1
C056998,51,Male,102197,Bachelor,Finance,Bengaluru,99,Silver,Website,442,195792.92,442.97,4.32,11,11.8,5,1,26,7.8,2,51.7,20.6,1
C056999,23,Male,68287,Bachelor,IT,Kochi,22,None,Website,69,137244.4,1989.05,3.23,16,14.9,6,1,27,6.4,1,34.0,34.6,0
C057000,62,Male,100562,High School,Business,Chennai,90,Silver,Store,457,162765.24,356.16,5.93,15,8.5,6,0,100,6.4,0,64.4,24.2,1
C057001,32,Female,31812,Bachelor,Healthcare,Chennai,88,Silver,Marketplace,304,58485.47,192.39,3.95,16,13.0,5,1,43,8.3,2,82.2,31.9,0
C057002,27,Female,66958,PhD,Teacher,Coimbatore,90,Gold,Mobile App,357,122934.52,344.35,3.82,16,1.6,5,2,127,5.8,2,73.1,57.4,1
C057003,59,Male,41638,Bachelor,Other,Chennai,56,Silver,Website,225,36936.83,164.16,3.75,14,14.5,9,2,71,8.9,3,75.6,12.9,1
C057004,53,Male,260146,Diploma,Other,Pune,22,Gold,Store,130,206994.69,1592.27,6.38,12,13.5,11,3,112,8.3,2,50.1,47.8,1
C057005,63,Female,70187,Master,Student,Mumbai,57,None,Website,204,78926.69,386.9,3.41,10,16.3,2,2,35,5.5,1,71.0,74.7,1
C057006,57,Female,67467,Diploma,Teacher,Bengaluru,89,None,Website,412,52639.44,127.77,3.96,10,12.2,4,3,26,7.7,1,59.4,31.3,0
C057007,23,Female,36860,Master,IT,Mumbai,13,None,Website,122,28548.54,234.0,8.22,22,4.4,7,2,48,5.7,2,41.4,32.1,1
C057008,61,Female,57171,Bachelor,Sales,Pune,79,None,Website,295,86275.41,292.46,4.18,14,21.1,4,1,30,5.5,1,76.5,21.6,0
C057009,57,Male,115417,Bachelor,Finance,Mumbai,72,Gold,Website,298,108603.65,364.44,5.19,10,8.6,8,2,17,8.6,0,77.1,48.2,0
C057010,23,Male,35258,Bachelor,Other,Kochi,8,None,Mobile App,15,69651.31,4643.42,2.1,13,13.5,9,5,42,7.8,1,63.8,44.9,1
C057011,32,Female,64936,Diploma,Student,Madurai,23,None,Website,94,41830.63,445.01,3.07,11,18.0,9,2,50,8.1,1,69.0,42.0,1
C057012,46,Male,141148,Bachelor,Healthcare,Pune,60,None,Mobile App,287,195804.84,682.25,6.01,23,10.2,5,0,119,8.3,0,55.9,27.9,0
C057013,42,Male,15000,High School,Engineer,Pune,38,Gold,Store,202,6417.95,31.77,4.91,14,25.4,10,2,31,8.0,0,61.1,22.0,0
C057014,36,Male,46874,Master,Teacher,Pune,97,None,Store,238,47661.2,200.26,2.99,12,18.4,9,2,29,6.5,3,56.2,63.4,0
C057015,31,Female,29025,Master,Business,Delhi,119,Platinum,Website,740,12389.12,16.74,7.46,16,15.8,7,3,35,8.6,1,74.2,28.1,0
C057016,20,Female,47177,Bachelor,Sales,Bengaluru,26,Gold,Website,68,79895.63,1174.94,2.71,19,16.2,5,4,25,6.5,2,69.6,43.6,0
C057017,67,Male,56497,Bachelor,IT,Pune,92,Gold,Store,394,85000.7,215.74,4.66,19,13.4,7,1,149,9.4,1,49.3,30.5,0
C057018,59,Female,15000,Master,Healthcare,Kochi,28,Gold,Store,189,15353.16,81.23,6.13,17,4.6,1,2,40,8.7,0,73.8,37.9,0
C057019,63,Male,88789,Master,IT,Mumbai,10,None,Store,45,242190.32,5382.01,5.14,17,24.0,10,1,92,7.9,3,56.1,37.8,1
C057020,31,Female,42553,Bachelor,Finance,Madurai,93,Silver,Store,290,59683.36,205.8,3.88,17,7.0,9,2,65,8.4,0,60.0,31.7,1
C057021,56,Female,76171,High School,Business,Delhi,4,None,Mobile App,9,83338.87,9259.87,2.33,16,7.6,5,0,123,9.7,3,64.8,24.1,1
C057022,56,Male,84454,Bachelor,Other,Mumbai,6,None,Mobile App,19,36234.38,1907.07,2.97,18,12.3,6,1,63,9.3,3,84.3,21.2,0
C057023,38,Male,62939,Master,Finance,Coimbatore,68,Silver,Website,209,54885.04,262.61,3.15,11,7.2,4,0,66,7.0,1,59.8,7.0,0
C057024,28,Female,142356,Bachelor,Student,Coimbatore,15,Gold,Store,60,131379.55,2189.66,6.43,12,2.5,6,0,4,8.0,0,44.0,47.5,0
C057025,67,Male,45146,PhD,Healthcare,Bengaluru,120,Silver,Mobile App,584,39235.21,67.18,5.19,12,11.6,5,1,64,8.0,3,76.8,47.3,0
C057026,27,Female,36755,Bachelor,Teacher,Mumbai,120,Gold,Website,660,18533.52,28.08,4.97,15,7.9,3,3,47,5.6,1,52.5,49.8,0
C057027,32,Female,45153,Diploma,Teacher,Chennai,108,Silver,Marketplace,345,31648.44,91.73,2.98,14,17.8,1,1,159,6.4,2,54.4,55.1,1
C057028,47,Female,30675,High School,Engineer,Delhi,51,Silver,Website,294,35416.51,120.46,5.75,12,17.6,5,1,54,9.2,3,76.4,56.2,1
C057029,61,Female,37012,Master,Engineer,Madurai,62,Silver,Website,99,81311.87,821.33,1.64,6,8.2,3,2,62,6.1,1,51.8,42.7,1
C057030,34,Male,77225,Bachelor,Teacher,Delhi,116,Silver,Website,759,73514.69,96.86,6.69,6,0.1,6,1,72,8.3,1,96.6,21.7,1
C057031,46,Male,54103,High School,Engineer,Chennai,84,Gold,Mobile App,319,58780.83,184.27,3.87,11,13.5,4,1,64,8.1,1,44.0,36.8,0
C057032,34,Female,120608,Bachelor,Finance,Mumbai,43,None,Store,108,286520.84,2652.97,2.87,9,18.6,3,2,33,9.1,3,53.0,40.4,0
C057033,50,Female,61714,High School,Healthcare,Pune,89,Silver,Website,363,35676.3,98.28,3.17,20,17.6,8,2,42,6.9,2,75.8,49.5,0
C057034,55,Female,22381,High School,Business,Chennai,97,Silver,Store,291,29056.06,99.85,2.88,12,17.1,3,1,26,7.6,2,21.3,31.2,0
C057035,38,Male,39023,Bachelor,Sales,Pune,37,Silver,Store,67,28673.75,427.97,1.94,8,19.1,10,1,19,9.3,2,52.3,18.4,1
C057036,64,Female,85063,High School,Sales,Hyderabad,81,Silver,Website,429,73556.49,171.46,5.56,12,7.6,6,2,16,10.0,1,79.3,35.1,0
C057037,68,Female,78011,Bachelor,Engineer,Pune,90,None,Mobile App,406,117970.73,290.57,4.01,17,11.5,6,1,32,7.3,3,75.1,34.0,1
C057038,31,Female,49416,Bachelor,Sales,Hyderabad,66,None,Mobile App,139,48225.39,346.95,2.22,16,7.9,5,3,136,8.9,0,50.6,39.8,1
C057039,27,Female,42354,Bachelor,Other,Mumbai,88,None,Website,652,54314.01,83.3,7.87,11,13.1,5,1,38,7.1,0,83.1,53.6,1
C057040,59,Female,111145,Master,Sales,Hyderabad,114,Silver,Mobile App,144,111448.02,773.94,1.34,15,13.0,3,0,83,7.3,1,49.9,47.4,1
C057041,40,Female,85638,Diploma,Healthcare,Bengaluru,31,Silver,Store,220,28689.18,130.41,6.85,14,7.0,4,0,78,7.3,3,61.7,40.6,0
C057042,56,Male,77275,Master,Healthcare,Mumbai,64,None,Mobile App,230,33279.23,144.69,3.71,16,14.5,1,4,78,9.0,3,86.9,23.8,0
C057043,56,Female,25436,Master,IT,Delhi,73,Platinum,Website,321,61250.26,190.81,4.89,11,5.8,9,2,87,6.8,2,65.4,45.3,0
C057044,31,Female,44223,Bachelor,Student,Madurai,58,Silver,Mobile App,357,49515.05,138.7,6.89,17,15.4,6,0,32,10.0,2,67.5,31.5,0
C057045,64,Female,21798,Bachelor,Engineer,Madurai,54,Silver,Marketplace,142,16955.69,119.41,2.19,11,14.1,9,1,43,4.9,4,59.5,35.3,1
C057046,39,Female,44683,Bachelor,Student,Madurai,44,None,Mobile App,126,21749.45,172.61,2.7,14,21.1,3,1,52,6.2,1,89.8,38.8,0
C057047,69,Female,37461,PhD,Engineer,Chennai,93,Silver,Website,408,20562.37,50.4,4.83,16,15.8,7,1,91,6.6,2,31.1,37.4,1
C057048,58,Female,61445,Bachelor,Student,Madurai,87,Gold,Store,82,88458.98,1078.77,0.86,7,8.2,7,2,11,2.5,1,72.0,37.1,1
C057049,45,Male,111551,Bachelor,Finance,Coimbatore,87,Silver,Website,236,80506.89,341.13,3.44,13,19.8,4,2,28,7.9,1,80.2,19.2,1
C057050,64,Male,87249,Bachelor,Other,Pune,101,None,Website,438,165088.66,376.91,5.37,13,7.7,4,2,30,9.3,1,56.6,25.0,0
C057051,26,Male,57642,Diploma,Sales,Hyderabad,88,Silver,Marketplace,358,122997.78,343.57,4.97,12,13.0,8,1,23,7.2,3,52.3,31.8,1
C057052,40,Male,21656,Master,Student,Madurai,57,Gold,Mobile App,309,47513.23,153.76,5.27,15,10.8,4,2,15,6.8,4,42.4,37.7,0
C057053,24,Female,78946,Bachelor,Finance,Hyderabad,40,None,Marketplace,200,181835.29,909.18,6.93,13,0.0,9,1,44,7.3,2,83.7,6.7,1
C057054,41,Male,35055,Bachelor,Sales,Delhi,41,Silver,Website,83,47715.14,574.88,4.85,14,23.5,3,2,23,5.9,2,73.5,42.6,0
C057055,60,Female,111348,Master,Sales,Pune,63,None,Website,141,70366.21,499.05,2.26,12,0.0,3,2,65,8.2,0,36.6,23.3,0
C057056,54,Male,72823,Diploma,Finance,Kochi,36,None,Store,155,82721.46,533.69,5.81,14,17.1,7,2,60,7.4,2,92.3,33.8,1
C057057,26,Female,54447,High School,Other,Mumbai,89,None,Store,121,125324.17,1035.74,1.56,12,13.2,3,2,68,4.7,1,77.5,3.0,1
C057058,55,Female,44160,PhD,IT,Hyderabad,35,Silver,Mobile App,203,68821.85,339.02,5.35,17,1.6,2,1,18,6.9,1,68.4,41.2,0
C057059,24,Male,24307,Bachelor,Sales,Hyderabad,50,None,Mobile App,249,36081.92,144.91,4.92,14,11.9,6,3,139,6.5,2,86.7,53.8,1
C057060,40,Male,101048,Bachelor,IT,Bengaluru,68,Gold,Store,297,100901.27,339.73,4.22,22,15.1,7,1,40,6.1,3,65.2,57.0,1
C057061,42,Female,51318,Diploma,Engineer,Kochi,101,None,Marketplace,529,70649.61,133.55,5.51,20,25.7,5,1,29,5.2,3,89.8,30.3,1
C057062,63,Female,82000,Bachelor,Healthcare,Kochi,97,None,Website,363,124707.93,343.55,3.09,16,16.5,6,2,9,8.8,6,58.4,27.5,1
C057063,68,Female,36479,Bachelor,Sales,Mumbai,69,Gold,Mobile App,211,29574.17,140.16,3.61,17,10.9,11,2,31,6.3,1,60.5,32.0,0
C057064,39,Female,55866,PhD,Finance,Hyderabad,120,Silver,Website,588,76566.97,130.22,4.51,15,18.5,7,1,18,6.3,3,78.1,38.9,1
C057065,60,Female,29323,High School,Other,Bengaluru,37,Gold,Website,20,68675.12,3433.76,0.5,19,9.8,7,1,36,6.8,2,43.5,50.0,1
C057066,24,Male,26742,Bachelor,Healthcare,Kochi,120,Gold,Store,328,35515.92,108.28,4.43,9,18.3,6,0,29,9.7,1,49.7,58.5,0
C057067,23,Female,58368,Diploma,Teacher,Chennai,80,Silver,Website,145,77407.51,533.84,1.38,11,9.0,4,2,35,8.7,0,64.2,40.3,0
C057068,53,Female,53806,Bachelor,Healthcare,Hyderabad,11,Silver,Mobile App,38,72498.6,1907.86,5.32,20,13.4,2,3,30,6.1,1,75.8,13.8,1
C057069,63,Female,34994,High School,Other,Delhi,33,Silver,Mobile App,148,39728.45,268.44,3.95,10,15.5,7,0,67,6.5,2,66.7,44.3,1
C057070,39,Male,50056,Bachelor,Finance,Delhi,63,Silver,Website,265,40920.03,154.42,4.49,11,3.8,3,1,44,7.8,1,31.0,3.0,1
C057071,52,Female,76981,PhD,Teacher,Kochi,39,Silver,Store,245,138003.56,563.28,5.54,14,11.5,3,3,64,8.5,0,64.6,50.0,1
C057072,66,Female,104217,Master,Sales,Madurai,57,None,Marketplace,287,150999.76,526.13,4.1,16,13.4,4,1,79,5.0,0,52.3,46.2,1
C057073,64,Female,78197,Master,Teacher,Chennai,100,Platinum,Mobile App,264,25205.07,95.47,2.54,15,12.0,9,1,44,4.8,1,73.8,39.8,0
C057074,50,Female,32439,High School,Business,Bengaluru,51,Silver,Marketplace,138,19656.43,142.44,4.67,22,13.7,10,1,22,6.7,0,47.9,52.0,0
C057075,38,Female,55734,Master,Sales,Chennai,73,None,Mobile App,183,42573.58,232.64,2.92,17,13.7,3,1,35,7.0,3,53.6,42.0,1
C057076,28,Female,28132,PhD,Other,Kochi,6,None,Website,13,27600.48,2123.11,2.35,12,18.1,9,0,35,9.6,0,93.3,46.7,0
C057077,30,Female,68261,Bachelor,Other,Coimbatore,34,None,Marketplace,166,44372.73,267.31,5.44,11,16.6,7,1,36,7.0,0,60.1,21.0,0
C057078,20,Male,47045,High School,Other,Hyderabad,28,Gold,Marketplace,108,37430.91,346.58,4.21,23,6.4,5,0,83,6.3,3,83.4,53.9,0
C057079,30,Female,83792,Master,Engineer,Coimbatore,90,None,Mobile App,294,72834.67,247.74,3.36,11,13.8,1,4,5,4.2,1,28.3,75.9,1
C057080,67,Female,35451,High School,Student,Chennai,112,Gold,Mobile App,364,29851.46,82.01,4.8,13,10.0,7,0,23,5.6,3,82.7,48.8,1
C057081,58,Female,52246,Diploma,IT,Mumbai,23,Platinum,Website,30,118781.45,3959.38,1.45,16,10.6,10,1,43,7.2,0,40.6,17.8,0
C057082,51,Female,15000,Bachelor,Sales,Kochi,15,Gold,Website,56,10890.33,194.47,4.13,14,3.5,8,0,64,7.0,0,73.0,28.6,0
C057083,45,Male,79731,High School,Student,Pune,112,None,Marketplace,822,57612.89,70.09,7.67,15,11.4,3,2,54,6.6,1,61.9,40.1,1
C057084,57,Female,61798,Bachelor,Finance,Madurai,120,None,Website,566,158885.6,280.72,5.59,17,9.2,8,1,31,6.7,1,70.5,43.4,0
C057085,51,Male,44521,Master,Business,Pune,22,Gold,Website,63,23726.62,376.61,3.3,14,16.4,4,3,18,6.4,0,28.4,31.2,0
C057086,49,Female,153297,High School,Student,Madurai,26,Gold,Website,84,181593.18,2161.82,3.18,9,13.9,9,1,22,7.6,1,66.8,37.5,0
C057087,40,Male,49963,Bachelor,IT,Coimbatore,90,Silver,Mobile App,460,46380.84,100.83,4.7,12,23.7,8,0,51,7.7,4,45.0,46.2,1
C057088,41,Male,60675,High School,Sales,Chennai,81,Platinum,Mobile App,408,155020.87,379.95,4.49,17,14.4,4,3,18,5.6,0,43.2,24.3,0
C057089,18,Male,65002,High School,Student,Coimbatore,21,Silver,Mobile App,102,60146.61,589.67,4.68,13,15.9,8,1,34,4.2,2,96.7,61.0,1
C057090,41,Male,60798,Bachelor,Sales,Delhi,119,Silver,Store,703,46955.07,66.79,7.53,15,2.6,5,5,82,8.5,1,48.1,27.0,1
C057091,20,Male,87807,Bachelor,Other,Delhi,74,Silver,Marketplace,183,76302.22,416.95,2.93,14,12.1,6,1,16,6.5,3,56.9,48.9,1
C057092,34,Male,88323,Diploma,Sales,Madurai,11,Platinum,Website,25,84650.3,3386.01,2.41,20,4.9,8,3,87,10.0,2,87.9,38.6,0
C057093,24,Female,32335,Bachelor,Other,Coimbatore,67,Platinum,Mobile App,401,39400.7,98.26,6.74,17,2.1,6,0,46,8.4,2,87.8,39.3,0
C057094,27,Female,60917,PhD,Business,Coimbatore,98,Gold,Mobile App,528,28947.49,54.82,5.83,12,18.2,7,2,24,3.2,3,71.2,55.8,1
C057095,36,Male,50281,Diploma,Student,Kochi,67,Silver,Mobile App,405,64136.57,158.36,6.6,17,7.2,2,2,6,6.7,0,87.5,41.0,1
C057096,41,Male,60600,Bachelor,Engineer,Kochi,104,Platinum,Website,715,56928.64,79.62,8.02,12,15.1,1,1,106,7.6,2,29.8,56.1,0
C057097,26,Male,43121,High School,Engineer,Mumbai,39,Silver,Website,51,91185.7,1787.95,1.16,12,18.4,10,2,31,10.0,1,85.3,58.5,0
C057098,67,Female,94562,High School,Student,Pune,13,None,Store,55,224835.51,4087.92,3.92,16,13.2,8,2,43,4.4,3,74.5,12.6,1
C057099,32,Female,163482,Bachelor,Teacher,Delhi,60,Platinum,Store,519,245847.82,473.7,7.98,15,14.9,6,0,52,8.6,3,76.5,53.3,1
C057100,66,Male,60363,Master,Healthcare,Madurai,37,None,Mobile App,160,93540.4,584.63,3.84,16,9.6,9,2,46,7.8,3,77.7,39.9,0
C057101,39,Female,28144,Master,Other,Madurai,19,None,Mobile App,47,25417.61,540.8,2.69,19,18.2,8,1,68,6.7,2,54.4,38.3,0
C057102,34,Male,43184,Bachelor,Other,Mumbai,6,Gold,Store,37,83814.4,2265.25,7.51,21,18.4,4,2,13,5.9,1,52.9,27.2,0
C057103,36,Female,32999,Diploma,Sales,Chennai,24,None,Website,176,58015.36,329.63,6.81,11,13.1,9,0,40,10.0,4,56.3,23.2,0
C057104,26,Male,43631,Master,Sales,Kochi,3,None,Mobile App,1,30685.86,30685.86,0.5,17,15.7,3,1,59,9.1,2,46.8,44.9,1
C057105,55,Male,145286,Diploma,Student,Delhi,119,Silver,Website,1163,131168.46,112.78,8.28,19,6.4,6,3,14,5.2,0,62.6,48.7,1
C057106,36,Male,61085,Diploma,Teacher,Coimbatore,98,None,Mobile App,494,76979.32,155.83,4.32,19,16.9,4,1,32,9.1,0,70.7,36.2,1
C057107,25,Female,28014,PhD,Engineer,Kochi,3,Silver,Mobile App,6,21752.52,3625.42,1.96,10,10.7,5,3,57,7.6,1,27.7,14.0,0
C057108,23,Male,51276,PhD,Business,Delhi,90,Gold,Website,502,89796.12,178.88,5.66,13,13.9,2,1,40,8.4,0,23.7,54.4,0
C057109,66,Female,40167,Bachelor,Engineer,Mumbai,15,Gold,Marketplace,41,64139.46,1564.38,3.01,15,11.7,3,1,103,8.1,1,58.4,34.6,1
C057110,55,Male,27532,Bachelor,Teacher,Kochi,51,Gold,Website,296,42618.06,143.98,4.74,15,15.4,6,0,8,4.8,2,61.4,25.4,0
C057111,62,Female,42859,Bachelor,Student,Bengaluru,24,Gold,Store,143,16177.85,113.13,7.17,15,19.1,8,3,65,8.5,0,96.7,23.0,0
C057112,38,Male,33917,Diploma,Teacher,Chennai,49,Platinum,Mobile App,182,30170.34,165.77,6.23,18,7.8,4,3,55,10.0,2,34.3,38.5,0
C057113,46,Male,24791,Diploma,Teacher,Bengaluru,48,None,Website,340,26450.24,77.79,6.73,12,16.4,7,4,65,6.5,1,70.5,15.8,1
C057114,51,Female,124575,Master,Other,Mumbai,19,Silver,Website,13,120710.99,9285.46,1.01,10,9.7,4,1,158,8.6,0,61.6,19.9,0
C057115,29,Male,56460,PhD,IT,Pune,73,Platinum,Mobile App,501,49718.58,99.24,6.8,12,22.4,3,3,30,10.0,2,80.3,71.5,1
C057116,56,Female,45757,Bachelor,Student,Madurai,58,Silver,Store,336,121059.62,360.3,5.67,15,12.4,3,0,34,9.1,1,51.9,49.9,0
C057117,49,Male,70165,Bachelor,Business,Kochi,57,Silver,Mobile App,367,183485.01,499.96,7.08,11,10.6,11,1,18,5.7,1,48.6,25.1,1
C057118,23,Female,46312,Diploma,Student,Hyderabad,108,Silver,Website,473,16838.26,35.6,3.72,16,12.1,9,3,81,7.3,1,86.7,65.2,0
C057119,34,Female,27883,Bachelor,Teacher,Pune,14,None,Website,36,12434.56,345.4,2.27,15,13.5,6,4,24,7.0,1,76.7,63.3,0
C057120,49,Female,35625,Bachelor,Teacher,Mumbai,115,Silver,Website,436,39497.23,90.59,4.05,15,11.7,4,2,29,7.1,1,56.4,7.9,1
C057121,25,Female,39026,Bachelor,Sales,Mumbai,22,None,Mobile App,122,56772.91,465.35,4.71,10,10.4,6,2,49,6.2,2,55.3,10.4,1
C057122,55,Male,66720,Master,Finance,Kochi,88,None,Marketplace,364,134946.53,370.73,3.64,11,20.2,5,1,30,6.2,1,57.4,30.3,1
C057123,46,Male,89708,Bachelor,Finance,Hyderabad,2,None,Store,7,80512.32,11501.76,4.71,14,11.5,7,1,4,6.6,0,67.5,30.7,0
C057124,48,Male,68220,Master,Teacher,Bengaluru,102,Gold,Website,924,82936.65,89.76,7.3,23,6.7,8,1,100,8.8,2,56.9,31.6,0
C057125,36,Male,197582,Bachelor,Other,Madurai,82,None,Mobile App,397,260463.05,656.08,4.12,17,17.7,5,0,75,6.4,1,54.6,28.3,1
C057126,26,Male,52673,Master,Healthcare,Coimbatore,69,None,Store,397,48195.34,121.4,6.41,16,14.5,8,0,140,7.1,2,52.7,25.1,1
